年份,物种名,样线编码,调查次序,省份,长度,宽度,经度,纬度,物种数量
2020,红胁绣眼鸟,2200121001,1,吉林,100,100,126.05,44.06419,3
2020,北灰鹟,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,山斑鸠,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,小星头啄木鸟,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,北灰鹟,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,黄喉鹀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,环颈雉,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,普通䴓,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,1,吉林,100,100,126.05,44.06419,2
2020,大山雀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,灰背鸫,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,1,吉林,100,100,126.05,44.06419,2
2020,白眉姬鹟,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,灰背鸫,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,普通䴓,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,大杜鹃,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,黄喉鹀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,红胁绣眼鸟,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,山斑鸠,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,环颈雉,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,黄喉鹀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,灰背鸫,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,黄腰柳莺,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,黄喉鹀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,黄喉鹀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,1,吉林,100,100,126.05,44.06419,2
2020,普通䴓,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,黄腰柳莺,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,黄喉鹀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,普通䴓,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,凤头䴙䴘,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,喜鹊,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,麻雀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,1,吉林,100,100,126.05,44.06419,1
2020,灰脸鵟鹰,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,北灰鹟,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,黄腰柳莺,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,环颈雉,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,大斑啄木鸟,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,环颈雉,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,灰背鸫,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,大斑啄木鸟,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,黄喉鹀,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,花尾榛鸡,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,黄喉鹀,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,普通䴓,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,山斑鸠,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,环颈雉,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,环颈雉,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,山斑鸠,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,灰背鸫,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,黄喉鹀,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,山斑鸠,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,灰背鸫,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,灰背鸫,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,环颈雉,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,普通䴓,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,灰背鸫,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,黄喉鹀,2200121001,2,吉林,100,100,126.05,44.06419,2
2020,花尾榛鸡,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,沼泽山雀,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,普通䴓,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,喜鹊,2200121001,2,吉林,100,100,126.05,44.06419,2
2020,山斑鸠,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,环颈雉,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,普通䴓,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,灰头绿啄木鸟,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,山斑鸠,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,黄喉鹀,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,大山雀,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,灰背鸫,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,环颈雉,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,灰背鸫,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,普通䴓,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,黄喉鹀,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,环颈雉,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,灰背鸫,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,环颈雉,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,白眉姬鹟,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,大杜鹃,2200121001,2,吉林,100,100,126.05,44.06419,1
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,山斑鸠,2200121002,1,吉林,100,100,126.05624,44.06412,2
2020,黄腰柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰背鸫,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,北灰鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,环颈雉,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄腰柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰背鸫,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄喉鹀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,2
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,2
2020,黄腰柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,栗鹀,2200121002,1,吉林,100,100,126.05624,44.06412,12
2020,燕雀,2200121002,1,吉林,100,100,126.05624,44.06412,6
2020,大斑啄木鸟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,普通䴓,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,沼泽山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,2
2020,环颈鸻,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,北灰鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,2
2020,灰背鸫,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,山斑鸠,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,环颈雉,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰头绿啄木鸟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,红胁绣眼鸟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,花尾榛鸡,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,山斑鸠,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,2
2020,普通䴓,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,小斑啄木鸟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,红胁绣眼鸟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,普通䴓,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰背鸫,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,红胁绣眼鸟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,山斑鸠,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大斑啄木鸟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄喉鹀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,北灰鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰背鸫,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄喉鹀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰背鸫,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,花尾榛鸡,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄喉鹀,2200121002,1,吉林,100,100,126.05624,44.06412,2
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰鹡鸰,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄腹山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大斑啄木鸟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,山斑鸠,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄喉鹀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,双斑绿柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰鹡鸰,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,山斑鸠,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大斑啄木鸟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰鹡鸰,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰鹡鸰,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,环颈雉,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄喉鹀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,红胁绣眼鸟,2200121002,1,吉林,100,100,126.05624,44.06412,5
2020,普通䴓,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,银喉长尾山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰头绿啄木鸟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,沼泽山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰鹡鸰,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,普通䴓,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,普通䴓,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰山椒鸟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄喉鹀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,2
2020,灰鹡鸰,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,普通䴓,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,2
2020,黄眉柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,3
2020,冕柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,环颈雉,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄腰柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,普通䴓,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄喉鹀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,山斑鸠,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,冕柳莺,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,花尾榛鸡,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,环颈雉,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,大山雀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰鹡鸰,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,山斑鸠,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,环颈雉,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,黄喉鹀,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,灰鹡鸰,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,环颈雉,2200121002,1,吉林,100,100,126.05624,44.06412,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,北灰鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,淡脚柳莺,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄腰柳莺,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄喉鹀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,大山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄喉鹀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,沼泽山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,环颈雉,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,大山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄喉鹀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄喉鹀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,灰背鸫,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,山斑鸠,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄喉鹀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,大山雀,2200121002,2,吉林,100,100,126.075,44.0656,3
2020,红胁绣眼鸟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,普通䴓,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,大山雀,2200121002,2,吉林,100,100,126.075,44.0656,2
2020,灰背鸫,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,大斑啄木鸟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,淡脚柳莺,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,普通䴓,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄眉柳莺,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄腹山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,大山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,普通䴓,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄喉鹀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,普通䴓,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄喉鹀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,冕柳莺,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,灰背鸫,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,大斑啄木鸟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,大山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,虎斑地鸫,2200121002,2,吉林,100,100,126.075,44.0656,2
2020,北灰鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,双斑绿柳莺,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,冕柳莺,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄腰柳莺,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,灰背鸫,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄腹山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,灰背鸫,2200121002,2,吉林,100,100,126.075,44.0656,2
2020,煤山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,北灰鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,普通䴓,2200121002,2,吉林,100,100,126.075,44.0656,2
2020,大斑啄木鸟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,山斑鸠,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄喉鹀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,普通䴓,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,环颈雉,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,环颈雉,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,灰背鸫,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,普通䴓,2200121002,2,吉林,100,100,126.075,44.0656,2
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,2
2020,大山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,普通䴓,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄喉鹀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,淡脚柳莺,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,大山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,大斑啄木鸟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,双斑绿柳莺,2200121002,2,吉林,100,100,126.075,44.0656,2
2020,沼泽山雀,2200121002,2,吉林,100,100,126.075,44.0656,2
2020,冕柳莺,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,环颈雉,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,蓝歌鸲,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,大斑啄木鸟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄喉鹀,2200121002,2,吉林,100,100,126.075,44.0656,2
2020,大山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,煤山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,沼泽山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,冕柳莺,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,大山雀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白眉姬鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,北灰鹟,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,黄喉鹀,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,环颈雉,2200121002,2,吉林,100,100,126.075,44.0656,1
2020,白鹡鸰,2200121003,1,吉林,100,100,126.0771,44.06461,2
2020,灰头绿啄木鸟,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,喜鹊,2200121003,1,吉林,100,100,126.0771,44.06461,4
2020,山斑鸠,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,环颈雉,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,斑嘴鸭,2200121003,1,吉林,100,100,126.0771,44.06461,3
2020,大山雀,2200121003,1,吉林,100,100,126.0771,44.06461,15
2020,灰山椒鸟,2200121003,1,吉林,100,100,126.0771,44.06461,2
2020,黄眉柳莺,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,绿鹭,2200121003,1,吉林,100,100,126.0771,44.06461,2
2020,长尾雀,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,环颈雉,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,大斑啄木鸟,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,黄眉柳莺,2200121003,1,吉林,100,100,126.0771,44.06461,2
2020,灰脸鵟鹰,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,山斑鸠,2200121003,1,吉林,100,100,126.0771,44.06461,2
2020,大斑啄木鸟,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,灰背鸫,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,环颈雉,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,小星头啄木鸟,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,黄眉柳莺,2200121003,1,吉林,100,100,126.0771,44.06461,3
2020,白眉姬鹟,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,大山雀,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,白眉姬鹟,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,灰背鸫,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,黄眉柳莺,2200121003,1,吉林,100,100,126.0771,44.06461,1
2020,灰背鸫,2200121003,1,吉林,100,100,126.0771,44.06461,1
