年份,物种名,样线编码,调查次序,省份,长度,宽度,经度,纬度,物种数量
2012,灰翅浮鸥,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,8
2012,黑翅长脚鹬,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,8
2012,白骨顶,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,5
2012,凤头??,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,28
2012,赤嘴潜鸭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,9
2012,普通燕鸥,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,40
2012,赤膀鸭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,2
2013,赤嘴潜鸭,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,30
2013,凤头??,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,16
2013,黑翅长脚鹬,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,10
2013,白骨顶,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,22
2013,文须雀,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,4
2013,金眶鸻,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,2
2013,普通燕鸥,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,96
2013,小??,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,12
2013,黄头鹡鸰,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,2
2013,凤头百灵,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,6
2013,赤膀鸭,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,4
2013,绿头鸭,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,4
2013,灰翅浮鸥,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,10
2013,白眼潜鸭,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,4
2013,家燕,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,2
2013,黑颈??,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,6
2013,红嘴鸥,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,4
2013,环颈鸻,150042201002 ,1,内蒙古,100,100,110°02.150′,40°332.489′,2
2013,凤头??,150042201001 ,1,内蒙古,100,100, 109°59.860′,40°31.728′,4
2013,红头潜鸭,150042201001 ,1,内蒙古,100,100, 109°59.860′,40°31.728′,6
2013,灰翅浮鸥,150042201001 ,1,内蒙古,100,100, 109°59.860′,40°31.728′,16
2013,赤嘴潜鸭,150042201001 ,1,内蒙古,100,100, 109°59.860′,40°31.728′,2
2013,白骨顶,150042201001 ,1,内蒙古,100,100, 109°59.860′,40°31.728′,4
2013,大麻[开鸟],150042201001 ,1,内蒙古,100,100, 109°59.860′,40°31.728′,2
2013,普通燕鸥,150042201001 ,1,内蒙古,100,100, 109°59.860′,40°31.728′,12
2013,文须雀,150042201001 ,1,内蒙古,100,100, 109°59.860′,40°31.728′,6
2013,小??,150042201001 ,1,内蒙古,100,100, 109°59.860′,40°31.728′,4
2013,麻雀,150042201001 ,1,内蒙古,100,100, 109°59.860′,40°31.728′,6
2013,小鹀,150042201001 ,1,内蒙古,100,100, 109°59.860′,40°31.728′,6
2014,凤头??,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,5
2014,黑水鸡,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,2
2014,白骨顶,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,9
2014,普通燕鸥,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,6
2014,东方大苇莺,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,2
2014,白尾鹞,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,1
2014,苍鹭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,3
2014,家燕,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,4
2014,白眼潜鸭,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,5
2014,赤嘴潜鸭,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,21
2014,普通燕鸥,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,42
2014,文须雀,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,2
2014,反嘴鹬,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,1
2014,家燕,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,11
2014,黄鹡鸰,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,18
2014,普通雨燕,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,2
2014,凤头??,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,8
2014,黑翅长脚鹬,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,14
2014,戴胜,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,1
2014,小鹀,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,3
2014,金眶鸻,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,2
2014,红头潜鸭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,10
2014,白翅浮鸥,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,21
2014,麻雀,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,6
2014,文须雀,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,14
2014,黄头鹡鸰,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,1
2014,黄鹡鸰,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,3
2014,夜鹭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,5
2014,白鹭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,1
2014,普通鸬鹚,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,1
2014,斑嘴鸭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,4
2015,灰鹡鸰,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,1
2015,红头潜鸭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,2
2015,喜鹊,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,3
2015,夜鹭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,4
2015,东方大苇莺,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,22
2015,赤嘴潜鸭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,2
2015,黄斑苇[开鸟],150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,1
2015,苍鹭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,9
2015,家燕,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,23
2015,大白鹭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,3
2015,灰翅浮鸥,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,8
2015,凤头??,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,2
2015,白骨顶,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,1
2015,普通燕鸥,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,2
2015,白琵鹭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,13
2015,草鹭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,3
2015,白尾鹞,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,2
2015,普通雨燕,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,24
2015,麻雀,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,4
2015,琵嘴鸭,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,3
2015,文须雀,150042201001 ,1,内蒙古,100,100,109°59.860′,40°31.728′,6
2015,反嘴鹬,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,1
2015,凤头??,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,3
2015,赤嘴潜鸭,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,7
2015,黄鹡鸰,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,4
2015,普通燕鸥,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,15
2015,黑翅长脚鹬,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,15
2015,灰翅浮鸥,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,1
2015,家燕,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,20
2015,白骨顶,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,1
2015,红嘴巨燕鸥,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,1
2015,普通雨燕,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,3
2015,矶鹬,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,6
2015,金眶鸻,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,6
2015,赤膀鸭,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,2
2015,崖沙燕,150042201002 ,1,内蒙古,100,100,110°02.150′,40°322.489′,8
2016,大白鹭,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,4
2016,灰翅浮鸥,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,15
2016,普通雨燕,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,88
2016,绿翅鸭,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,2
2016,凤头??,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,2
2016,文须雀,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,3
2016,麻雀,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,4
2016,绿头鸭,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,8
2016,东方大苇莺,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,14
2016,斑嘴鸭,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,2
2016,普通燕鸥,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,3
2016,夜鹭,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,8
2016,小??,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,1
2016,白尾鹞,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,1
2016,普通雨燕,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,4
2016,灰翅浮鸥,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,32
2016,普通燕鸥,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,14
2016,赤膀鸭,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,4
2016,崖沙燕,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,5
2016,金眶鸻,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,1
2016,黄鹡鸰,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,2
2016,赤嘴潜鸭,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,11
2016,黑翅长脚鹬,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,24
2016,绿头鸭,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,3
2016,小??,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,3
2016,白鹡鸰,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,1
2016,灰鹡鸰,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,3
2016,苍鹭,150042201001 ,1,内蒙古,100,100,109°59.860′, 40° 31.728′,10
2016,凤头??,150042201002 ,1,内蒙古,100,100,110°02.150′, 40° 32.489′,2
2017,草鹭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,1
2017,灰翅浮鸥,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,19
2017,白骨顶,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,2
2017,灰翅浮鸥,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,4
2017,白鹭,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2017,东方大苇莺,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,20
2017,红头潜鸭,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2017,白鹭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,5
2017,凤头??,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,1
2017,赤膀鸭,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2017,大杜鹃,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2017,东方大苇莺,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,3
2017,普通燕鸥,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2017,金眶鸻,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2017,黑翅长脚鹬,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,4
2017,白鹡鸰,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2017,灰鹡鸰,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2017,白眼潜鸭,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,2
2017,斑嘴鸭,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2017,赤嘴潜鸭,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,8
2017,黄鹡鸰,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,4
2017,灰斑鸠,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,2
2017,白琵鹭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,6
2017,大杜鹃,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,3
2017,苍鹭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,8
2017,夜鹭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,2
2017,鹊鸭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,1
2017,家燕,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,4
2017,小??,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,7
2017,白骨顶,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,1
2018,喜鹊,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,1
2018,白眼潜鸭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,3
2018,凤头??,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,1
2018,小??,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,2
2018,赤嘴潜鸭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,10
2018,白骨顶,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,2
2018,大杜鹃,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,2
2018,斑嘴鸭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,2
2018,绿头鸭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,2
2018,东方大苇莺,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,4
2018,草鹭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,4
2018,灰翅浮鸥,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,10
2018,大白鹭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,3
2018,家燕,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,100
2018,苍鹭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,11
2018,夜鹭,150042201002 ,1,内蒙古,100,100,110.03583,45.54148,1
2018,凤头??,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2018,黄鹡鸰,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2018,普通燕鸥,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,10
2018,白眼潜鸭,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,5
2018,白骨顶,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,3
2018,斑嘴鸭,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2018,赤嘴潜鸭,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,8
2018,赤膀鸭,150042201001 ,1,内蒙古,100,100,109.99767,40.5288,1
2019,赤嘴潜鸭,150042201002 ,1,内蒙古,100,100,110.0215,40.32049,2
2019,白琵鹭,150042201002 ,1,内蒙古,100,100,110.0215,40.32049,34
2019,苍鹭,150042201002 ,1,内蒙古,100,100,110.0215,40.32049,21
2019,凤头??,150042201002 ,1,内蒙古,100,100,110.0215,40.32049,2
2019,白骨顶,150042201002 ,1,内蒙古,100,100,110.0215,40.32049,8
2019,夜鹭,150042201002 ,1,内蒙古,100,100,110.0215,40.32049,13
2019,东方大苇莺,150042201002 ,1,内蒙古,100,100,110.0215,40.32049,20
2019,白眼潜鸭,150042201002 ,1,内蒙古,100,100,110.0215,40.32049,2
2019,池鹭,150042201002 ,1,内蒙古,100,100,110.0215,40.32049,4
2019,灰翅浮鸥,150042201002 ,1,内蒙古,100,100,110.0215,40.32049,12
2019,草鹭,150042201002 ,1,内蒙古,100,100,110.0215,40.32049,2
2019,家燕,150042201002 ,1,内蒙古,100,100,110.0215,40.32049,21
2019,白翅浮鸥,150042201001 ,1,内蒙古,100,100,109.5986,40.31728,6
2019,赤嘴潜鸭,150042201001 ,1,内蒙古,100,100,109.5986,40.31728,12
2019,白骨顶,150042201001 ,1,内蒙古,100,100,109.5986,40.31728,10
2019,凤头??,150042201001 ,1,内蒙古,100,100,109.5986,40.31728,2
2019,小??,150042201001 ,1,内蒙古,100,100,109.5986,40.31728,5
2019,普通燕鸥,150042201001 ,1,内蒙古,100,100,109.5986,40.31728,3
2019,红头潜鸭,150042201001 ,1,内蒙古,100,100,109.5986,40.31728,22
2019,黑颈??,150042201001 ,1,内蒙古,100,100,109.5986,40.31728,22
2019,黄鹡鸰,150042201001 ,1,内蒙古,100,100,109.5986,40.31728,1
2019,麻雀,150042201001 ,1,内蒙古,100,100,109.5986,40.31728,15
2019,东方大苇莺,150042201001 ,1,内蒙古,100,100,109.5986,40.31728,8
